"BACKSPACE_COUNT","CAC","CAR","CAT_R","CCC","CONDITION","CORRECTED_ERROR_RATE","CPS","ERROR_RATE","TEST_ID","INPUT_TIME","IS_LENGTH","KEYSTROKES_PER_CHARACTER","LEVENSHTEIN_DELETION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_SUBSTITUTION","MINIMUM_STRING_DISTANCE","PHRASE_NUMBER","PT","PT_LENGTH","PARTICIPANT_ID","TOTAL_ERROR_RATE","TOTAL_PHRASES","TT","TT_LENGTH","T_CAT","VST","WPM","DATE"
0,0,0,0,0,"off",0,7.4385510996119,0,"Bv9o3Tcs6Km4xRbutU2P",3.092,24,1,0,0,0,0,7,"i want to hold your hand",24,"Geh7YCJgogwkQEr2DV4k",0,12,"i want to hold your hand",24,0,143,89.2626131953428,2022-02-09 12:17:25
5,5,13.5135135135135,19.2242259271861,0,"off",15.625,4.42327322218442,0,"Bv9o3Tcs6Km4xRbutU2P",5.878,37,1.37037037037037,0,0,0,0,3,"do not lie in court or else",27,"Geh7YCJgogwkQEr2DV4k",15.625,12,"do not lie in court or else",27,1.13,208,53.079278666213,2022-02-09 12:17:25
0,0,0,0,0,"enhanced",0,7.17875089734386,0,"5fqWVFhDoN1FLebwhIH5",2.786,21,1,0,0,0,0,3,"do not drink too much",21,"Geh7YCJgogwkQEr2DV4k",0,12,"do not drink too much",21,0,212,86.1450107681264,2022-02-09 12:18:47
0,0,0,0,0,"enhanced",0,4.39824070371851,2.94117647058824,"5fqWVFhDoN1FLebwhIH5",7.503,34,1,0,1,0,2.85714285714286,1,"granite is the hardest of all rocks",35,"Geh7YCJgogwkQEr2DV4k",2.85714285714286,12,"granit is the hardest of all rocks",34,0,104,52.7788884446221,2022-02-09 12:18:47
0,0,0,0,0,"enhanced",0,7.65027322404372,0,"5fqWVFhDoN1FLebwhIH5",2.745,22,1,0,0,0,0,2,"the winner of the race",22,"Geh7YCJgogwkQEr2DV4k",0,12,"the winner of the race",22,0,255,91.8032786885246,2022-02-09 12:18:47
5,5,14.7058823529412,19.5967110415035,0,"off",17.2413793103448,4.50274079874706,0,"Bv9o3Tcs6Km4xRbutU2P",5.108,34,1.41666666666667,0,0,0,0,6,"beware the ides of march",24,"Geh7YCJgogwkQEr2DV4k",17.2413793103448,12,"beware the ides of march",24,1.001,192,54.0328895849648,2022-02-09 12:17:25
0,0,0,0,0,"off",0,7.04225352112676,27.7777777777778,"Bv9o3Tcs6Km4xRbutU2P",2.414,18,1,0,5,0,21.7391304347826,11,"bad for the environment",23,"Geh7YCJgogwkQEr2DV4k",21.7391304347826,12,"bad for enviroment",18,0,403,84.5070422535211,2022-02-09 12:17:25
0,0,0,0,0,"off",0,6.81265206812652,10.3448275862069,"Bv9o3Tcs6Km4xRbutU2P",4.11,29,1,0,0,2,10.3448275862069,8,"do not feel too bad about it",28,"Geh7YCJgogwkQEr2DV4k",10.3448275862069,12,"do not sleep too bad about it",29,0,199,81.7518248175182,2022-02-09 12:17:25
0,0,0,0,0,"normal",0,6.5825562260011,0,"msW5eoJYJSrb26wnWM2s",3.646,25,1,0,0,0,0,2,"on the way to the cottage",25,"Geh7YCJgogwkQEr2DV4k",0,12,"on the way to the cottage",25,0,335,78.9906747120132,2022-02-09 12:15:34
5,5,13.8888888888889,17.6027996500437,0,"enhanced",16.6666666666667,4.1994750656168,4,"5fqWVFhDoN1FLebwhIH5",5.715,36,1.44,1,0,0,4,10,"want to join us for lunch",25,"Geh7YCJgogwkQEr2DV4k",20,12,"want to join  us for lunch",26,1.006,274,50.3937007874016,2022-02-09 12:18:47
0,0,0,0,0,"enhanced",0,5.74123436538856,0,"5fqWVFhDoN1FLebwhIH5",4.877,29,1,0,0,0,0,9,"the fourth edition was better",29,"Geh7YCJgogwkQEr2DV4k",0,12,"the fourth edition was better",29,0,112,68.8948123846627,2022-02-09 12:18:47
0,0,0,0,0,"enhanced",0,6.67440510737086,4.16666666666667,"5fqWVFhDoN1FLebwhIH5",3.446,24,1,0,1,0,4,11,"communicate through email",25,"Geh7YCJgogwkQEr2DV4k",4,12,"communicate through mail",24,0,371,80.0928612884504,2022-02-09 12:18:47
1,1,3.7037037037037,5.47697543337233,0,"off",3.84615384615385,2.55237690098905,4,"hEs7IkaySO28orDRSWUa",9.403,27,1.08,0,0,1,4,1,"do not squander your time",25,"CGXxAdVrqubyUvVvjLHP",7.69230769230769,12,"do not squander yout time",25,0.515,675,30.6285228118685,2022-02-09 12:36:37
0,0,0,0,0,"enhanced",0,1.27674391612179,0,"Jk2y1UuKQAwLOwPkofrj",25.847,34,1,0,0,0,0,8,"a security force of eight thousand",34,"CGXxAdVrqubyUvVvjLHP",0,12,"a security force of eight thousand",34,0,2642,15.3209269934615,2022-02-09 12:26:07
0,0,0,0,0,"normal",0,1.15331079737522,0,"uMx1CbRI4ZfvR3LYA62P",25.145,30,1,0,0,0,0,2,"the gun discharged by accident",30,"CGXxAdVrqubyUvVvjLHP",0,12,"the gun discharged by accident",30,0,919,13.8397295685027,2022-02-09 12:31:37
0,0,0,0,0,"enhanced",0,1.47666863555818,0,"Jk2y1UuKQAwLOwPkofrj",20.316,31,1,0,0,0,0,3,"the registration period is over",31,"CGXxAdVrqubyUvVvjLHP",0,12,"the registration period is over",31,0,1169,17.7200236266982,2022-02-09 12:26:07
0,0,0,0,0,"enhanced",0,1.21924667973002,0,"Jk2y1UuKQAwLOwPkofrj",22.965,29,1,0,0,0,0,1,"head shoulders knees and toes",29,"CGXxAdVrqubyUvVvjLHP",0,12,"head shoulders knees and toes",29,0,3635,14.6309601567603,2022-02-09 12:26:07
0,0,0,0,0,"enhanced",0,1.17713914596525,0,"Jk2y1UuKQAwLOwPkofrj",24.636,30,1,0,0,0,0,10,"your etiquette needs some work",30,"CGXxAdVrqubyUvVvjLHP",0,12,"your etiquette needs some work",30,0,2338,14.125669751583,2022-02-09 12:26:07
0,0,0,0,0,"normal",0,1.83369209917883,0,"uMx1CbRI4ZfvR3LYA62P",12.543,24,1,0,0,0,0,6,"protect your environment",24,"CGXxAdVrqubyUvVvjLHP",0,12,"protect your environment",24,0,2311,22.0043051901459,2022-02-09 12:31:37
0,0,0,0,0,"enhanced",0,1.20567081029393,0,"Jk2y1UuKQAwLOwPkofrj",24.053,30,1,0,0,0,0,6,"bring the offenders to justice",30,"CGXxAdVrqubyUvVvjLHP",0,12,"bring the offenders to justice",30,0,2565,14.4680497235272,2022-02-09 12:26:07
0,0,0,0,0,"off",0,3.3210332103321,3.57142857142857,"hEs7IkaySO28orDRSWUa",8.13,29,1.03571428571429,1,0,0,3.57142857142857,2,"earth quakes are predictable",28,"CGXxAdVrqubyUvVvjLHP",3.57142857142857,12,"earth quakes  are predictable",29,0,402,39.8523985239852,2022-02-09 12:36:37
0,0,0,0,0,"normal",0,1.39129126870723,0,"uMx1CbRI4ZfvR3LYA62P",26.594,38,1,0,0,0,0,5,"insurance is important for bad drivers",38,"CGXxAdVrqubyUvVvjLHP",0,12,"insurance is important for bad drivers",38,0,1276,16.6954952244867,2022-02-09 12:31:37
0,0,0,0,0,"enhanced",0,1.32577489256652,0,"Jk2y1UuKQAwLOwPkofrj",21.874,30,1,0,0,0,0,5,"double double toil and trouble",30,"CGXxAdVrqubyUvVvjLHP",0,12,"double double toil and trouble",30,0,2461,15.9092987107982,2022-02-09 12:26:07
0,0,0,0,0,"normal",0,0.876622458501824,0,"uMx1CbRI4ZfvR3LYA62P",35.363,32,1,0,0,0,0,1,"the bathroom is good for reading",32,"CGXxAdVrqubyUvVvjLHP",0,12,"the bathroom is good for reading",32,0,1267,10.5194695020219,2022-02-09 12:31:37
0,0,0,0,0,"normal",0,1.48100152728282,0,"uMx1CbRI4ZfvR3LYA62P",21.607,33,1,0,0,0,0,4,"the rationale behind the decision",33,"CGXxAdVrqubyUvVvjLHP",0,12,"the rationale behind the decision",33,0,747,17.7720183273939,2022-02-09 12:31:37
0,0,0,0,0,"enhanced",0,1.0474157031785,0,"Jk2y1UuKQAwLOwPkofrj",24.823,28,1.03703703703704,0,0,0,0,11,"all good boys deserve fudge",27,"CGXxAdVrqubyUvVvjLHP",0,12,"all good boys deserve fudge",27,0,310,12.568988438142,2022-02-09 12:26:07
0,0,0,0,0,"normal",0,1.42879012093688,0,"uMx1CbRI4ZfvR3LYA62P",19.597,29,1,0,0,0,0,3,"movie about a nutty professor",29,"CGXxAdVrqubyUvVvjLHP",0,12,"movie about a nutty professor",29,0,1121,17.1454814512425,2022-02-09 12:31:37
0,0,0,0,0,"normal",0,1.1823436678928,0,"uMx1CbRI4ZfvR3LYA62P",15.224,19,1,0,0,0,0,7,"batman wears a cape",19,"CGXxAdVrqubyUvVvjLHP",0,12,"batman wears a cape",19,0,1847,14.1881240147136,2022-02-09 12:31:37
0,0,0,0,0,"normal",0,1.18108575526216,0,"uMx1CbRI4ZfvR3LYA62P",23.707,29,1,0,0,0,0,11,"the dow jones index has risen",29,"CGXxAdVrqubyUvVvjLHP",0,12,"the dow jones index has risen",29,0,2633,14.1730290631459,2022-02-09 12:31:37
0,0,0,0,0,"normal",0,1.46653630788374,0,"uMx1CbRI4ZfvR3LYA62P",22.502,34,1,0,0,0,0,10,"universally understood to be wrong",34,"CGXxAdVrqubyUvVvjLHP",0,12,"universally understood to be wrong",34,0,956,17.5984356946049,2022-02-09 12:31:37
0,0,0,0,0,"normal",0,1.63164077796632,0,"uMx1CbRI4ZfvR3LYA62P",15.322,26,1,0,0,0,0,9,"no exchange without a bill",26,"CGXxAdVrqubyUvVvjLHP",0,12,"no exchange without a bill",26,0,540,19.5796893355959,2022-02-09 12:31:37
0,0,0,0,0,"enhanced",0,1.34931755669729,0,"Jk2y1UuKQAwLOwPkofrj",19.269,27,1,0,0,0,0,7,"the store will close at ten",27,"CGXxAdVrqubyUvVvjLHP",0,12,"the store will close at ten",27,0,2233,16.1918106803674,2022-02-09 12:26:07
0,0,0,0,0,"enhanced",0,1.38846035174329,0,"Jk2y1UuKQAwLOwPkofrj",19.446,28,1,0,0,0,0,9,"longer than a football field",28,"CGXxAdVrqubyUvVvjLHP",0,12,"longer than a football field",28,0,1886,16.6615242209195,2022-02-09 12:26:07
0,0,0,0,0,"normal",0,1.29099931415661,0,"uMx1CbRI4ZfvR3LYA62P",24.787,33,1,0,0,0,0,8,"vote according to your conscience",33,"CGXxAdVrqubyUvVvjLHP",0,12,"vote according to your conscience",33,0,813,15.4919917698794,2022-02-09 12:31:37
0,0,0,0,0,"enhanced",0,1.36592379583034,0,"Jk2y1UuKQAwLOwPkofrj",13.91,20,1,0,0,0,0,4,"you have my sympathy",20,"CGXxAdVrqubyUvVvjLHP",0,12,"you have my sympathy",20,0,3642,16.3910855499641,2022-02-09 12:26:07
0,0,0,0,0,"enhanced",0,1.35167752836109,0,"Jk2y1UuKQAwLOwPkofrj",20.715,29,1,0,0,0,0,2,"a picture is worth many words",29,"CGXxAdVrqubyUvVvjLHP",0,12,"a picture is worth many words",29,0,1982,16.2201303403331,2022-02-09 12:26:07
11,11,26.1904761904762,23.1812019882512,0,"enhanced",35.4838709677419,2.86187678867299,0,"5fqWVFhDoN1FLebwhIH5",6.639,42,2.1,0,0,0,0,8,"all work and no play",20,"Geh7YCJgogwkQEr2DV4k",35.4838709677419,12,"all work and no play",20,1.539,113,34.3425214640759,2022-02-09 12:18:47
0,0,0,0,0,"off",0,5.87803085966201,0,"cglFVmFXkq8U7Apy5Pc1",5.444,33,1,0,0,0,0,7,"sharp cheese keeps the mind sharp",33,"1N8UzywCgZLplZWpjmhN",0,12,"sharp cheese keeps the mind sharp",33,0,995,70.5363703159442,2022-02-09 12:44:18
0,0,0,0,0,"normal",0,4.68110005851375,0,"dR75TmTdkiAQJQqsviOR",6.836,33,1,0,0,0,0,4,"do you get nervous when you speak",33,"1N8UzywCgZLplZWpjmhN",0,12,"do you get nervous when you speak",33,0,405,56.173200702165,2022-02-09 12:46:24
1,1,3.2258064516129,8.08045777700711,0,"normal",3.33333333333333,1.61840356048783,0,"dR75TmTdkiAQJQqsviOR",17.301,31,1.06896551724138,0,0,0,0,1,"prevailing wind from the east",29,"1N8UzywCgZLplZWpjmhN",3.33333333333333,12,"prevailing wind from the east",29,1.398,609,19.420842725854,2022-02-09 12:46:24
0,2,4.8780487804878,34.4128488678252,2,"off",0,4.60768825697736,2.77777777777778,"cglFVmFXkq8U7Apy5Pc1",7.596,41,1.13888888888889,1,0,0,2.77777777777778,6,"where did you get such a silly idea",35,"1N8UzywCgZLplZWpjmhN",2.77777777777778,12,"where did you get such a silly ideas",36,2.614,949,55.2922590837283,2022-02-09 12:44:18
0,0,0,0,0,"off",0,4.92610837438424,0,"cglFVmFXkq8U7Apy5Pc1",5.278,27,1,0,0,0,0,10,"drove my chevy to the levee",27,"1N8UzywCgZLplZWpjmhN",0,12,"drove my chevy to the levee",27,0,287,59.1133004926108,2022-02-09 12:44:18
14,14,24.1379310344828,29.3411045561163,0,"off",31.8181818181818,2.0612694576729,0,"cglFVmFXkq8U7Apy5Pc1",14.069,58,1.93333333333333,0,0,0,0,3,"file all complaints in writing",30,"1N8UzywCgZLplZWpjmhN",31.8181818181818,12,"file all complaints in writing",30,4.128,1317,24.7352334920748,2022-02-09 12:44:18
0,0,0,0,0,"off",0,3.7112874328129,0,"cglFVmFXkq8U7Apy5Pc1",7.814,30,1,0,0,0,0,11,"double double toil and trouble",30,"1N8UzywCgZLplZWpjmhN",0,12,"double double toil and trouble",30,0,387,44.5354491937548,2022-02-09 12:44:18
4,4,10.8108108108108,13.9206671656153,0,"normal",12.1212121212121,1.49684593178659,0,"dR75TmTdkiAQJQqsviOR",18.706,37,1.27586206896552,0,0,0,0,3,"a duck quacks to ask for food",29,"1N8UzywCgZLplZWpjmhN",12.1212121212121,12,"a duck quacks to ask for food",29,2.604,513,17.9621511814391,2022-02-09 12:46:24
0,0,0,0,0,"off",0,3.09221424627278,3.44827586206897,"hEs7IkaySO28orDRSWUa",9.055,29,1,1,0,0,3.44827586206897,9,"where did i leave my glasses",28,"CGXxAdVrqubyUvVvjLHP",3.44827586206897,12,"where did i lleave my glasses",29,0,789,37.1065709552733,2022-02-09 12:36:37
0,0,0,0,0,"off",0,4.98414136837336,0,"cglFVmFXkq8U7Apy5Pc1",6.621,34,1,0,0,0,0,4,"this camera takes nice photographs",34,"1N8UzywCgZLplZWpjmhN",0,12,"this camera takes nice photographs",34,0,1055,59.8096964204803,2022-02-09 12:44:18
0,0,0,0,0,"off",0,2.76016411786647,2.63157894736842,"hEs7IkaySO28orDRSWUa",13.405,38,1,0,0,1,2.63157894736842,8,"salesmen must make their monthly quota",38,"CGXxAdVrqubyUvVvjLHP",2.63157894736842,12,"salesman must make their monthly quota",38,0,836,33.1219694143976,2022-02-09 12:36:37
0,0,0,0,0,"off",0,3.47161951050165,0,"cglFVmFXkq8U7Apy5Pc1",5.761,21,1,0,0,0,0,1,"starlight and dewdrop",21,"1N8UzywCgZLplZWpjmhN",0,12,"starlight and dewdrop",21,0,4256,41.6594341260198,2022-02-09 12:44:18
4,4,10.8108108108108,16.6410216956455,0,"off",12.1212121212121,2.15417756577935,0,"hEs7IkaySO28orDRSWUa",12.998,37,1.27586206896552,0,0,0,0,11,"meet tomorrow in the lavatory",29,"CGXxAdVrqubyUvVvjLHP",12.1212121212121,12,"meet tomorrow in the lavatory",29,2.163,1085,25.8501307893522,2022-02-09 12:36:37
0,0,0,0,0,"off",0,2.74021037744188,6.25,"hEs7IkaySO28orDRSWUa",11.313,32,1,2,0,0,6.25,7,"they love to yap about nothing",30,"CGXxAdVrqubyUvVvjLHP",6.25,12,"they loove to yap about nothinng",32,0,908,32.8825245293026,2022-02-09 12:36:37
0,0,0,0,0,"off",0,2.96264945508412,0,"hEs7IkaySO28orDRSWUa",9.451,29,1,0,0,0,0,10,"sing the gospel and the blues",29,"CGXxAdVrqubyUvVvjLHP",0,12,"sing the gospel and the blues",29,0,1068,35.5517934610094,2022-02-09 12:36:37
0,0,0,0,0,"off",0,3.15327666575267,0,"hEs7IkaySO28orDRSWUa",7.294,24,1,0,0,0,0,6,"quit while you are ahead",24,"CGXxAdVrqubyUvVvjLHP",0,12,"quit while you are ahead",24,0,198,37.8393199890321,2022-02-09 12:36:37
0,0,0,0,0,"normal",0,4.62724935732648,0,"dR75TmTdkiAQJQqsviOR",5.835,28,1,0,0,0,0,8,"victims deserve more redress",28,"1N8UzywCgZLplZWpjmhN",0,12,"victims deserve more redress",28,0,808,55.5269922879177,2022-02-09 12:46:24
0,0,0,0,0,"off",0,5.52935436656367,0,"cglFVmFXkq8U7Apy5Pc1",6.149,35,1,0,0,0,0,5,"a tumor is ok provided it is benign",35,"1N8UzywCgZLplZWpjmhN",0,12,"a tumor is ok provided it is benign",35,0,2621,66.352252398764,2022-02-09 12:44:18
0,0,0,0,0,"normal",0,3.12790599374419,0,"dR75TmTdkiAQJQqsviOR",11.829,38,1,0,0,0,0,5,"gamblers eventually loose their shirts",38,"1N8UzywCgZLplZWpjmhN",0,12,"gamblers eventually loose their shirts",38,0,526,37.5348719249303,2022-02-09 12:46:24
1,1,2.85714285714286,19.3161501787843,0,"normal",2.94117647058824,2.38379022646007,0,"dR75TmTdkiAQJQqsviOR",13.424,35,1.06060606060606,0,0,0,0,2,"this mission statement is baloney",33,"1N8UzywCgZLplZWpjmhN",2.94117647058824,12,"this mission statement is baloney",33,2.593,306,28.6054827175209,2022-02-09 12:46:24
0,0,0,0,0,"off",0,3.44935716525557,2.94117647058824,"hEs7IkaySO28orDRSWUa",9.567,34,1,1,0,0,2.94117647058824,5,"do you get nervous when you speak",33,"CGXxAdVrqubyUvVvjLHP",2.94117647058824,12,"do you get nervous wwhen you speak",34,0,288,41.3922859830668,2022-02-09 12:36:37
0,0,0,0,0,"normal",0,4.91738788355626,0,"dR75TmTdkiAQJQqsviOR",5.084,26,1,0,0,0,0,7,"are you sure you want this",26,"1N8UzywCgZLplZWpjmhN",0,12,"are you sure you want this",26,0,234,59.0086546026751,2022-02-09 12:46:24
0,0,0,0,0,"normal",0,3.613777526821,0,"dR75TmTdkiAQJQqsviOR",8.855,33,1,0,0,0,0,6,"i am allergic to bees and peanuts",33,"1N8UzywCgZLplZWpjmhN",0,12,"i am allergic to bees and peanuts",33,0,271,43.3653303218521,2022-02-09 12:46:24
0,0,0,0,0,"off",0,5.35304613815957,0,"cglFVmFXkq8U7Apy5Pc1",3.923,22,1,0,0,0,0,2,"yes you are very smart",22,"1N8UzywCgZLplZWpjmhN",0,12,"yes you are very smart",22,0,271,64.2365536579149,2022-02-09 12:44:18
0,0,0,0,0,"normal",0,2.81417641368393,0,"dR75TmTdkiAQJQqsviOR",11.371,33,1,0,0,0,0,9,"my favorite subject is psychology",33,"1N8UzywCgZLplZWpjmhN",0,12,"my favorite subject is psychology",33,0,681,33.7701169642072,2022-02-09 12:46:24
5,5,12.8205128205128,25.5346395185043,0,"normal",14.2857142857143,3.58560635164554,3.44827586206897,"dR75TmTdkiAQJQqsviOR",7.809,39,1.3448275862069,0,1,0,3.33333333333333,10,"pay off a mortgage for a house",30,"1N8UzywCgZLplZWpjmhN",17.1428571428571,12,"pay off a mortgae for a house",29,1.994,138,43.0272762197464,2022-02-09 12:46:24
0,0,0,0,0,"off",0,3.45972875726543,0,"hEs7IkaySO28orDRSWUa",7.226,26,1,0,0,0,0,4,"gas bills are sent monthly",26,"CGXxAdVrqubyUvVvjLHP",0,12,"gas bills are sent monthly",26,0,214,41.5167450871852,2022-02-09 12:36:37
1,1,3.7037037037037,8.24805566925911,0,"off",3.84615384615385,4.9119934506754,0,"cglFVmFXkq8U7Apy5Pc1",4.886,27,1.08,0,0,0,0,9,"this person is a disaster",25,"1N8UzywCgZLplZWpjmhN",3.84615384615385,12,"this person is a disaster",25,0.403,130,58.9439214081048,2022-02-09 12:44:18
0,0,0,0,0,"off",0,7.64087870105062,0,"cglFVmFXkq8U7Apy5Pc1",4.188,33,1,0,0,0,0,8,"never too rich and never too thin",33,"1N8UzywCgZLplZWpjmhN",0,12,"never too rich and never too thin",33,0,642,91.6905444126075,2022-02-09 12:44:18
0,0,0,0,0,"off",0,3.46347607052897,0,"hEs7IkaySO28orDRSWUa",9.528,34,1,0,0,0,0,3,"i like baroque and classical music",34,"CGXxAdVrqubyUvVvjLHP",0,12,"i like baroque and classical music",34,0,286,41.5617128463476,2022-02-09 12:36:37
0,0,0,0,0,"enhanced",0,2.16900135562585,0,"TU8mcroSf9FmqtWnlkKp",11.065,25,1,0,0,0,0,8,"she wears too much makeup",25,"1N8UzywCgZLplZWpjmhN",0,12,"she wears too much makeup",25,0,570,26.0280162675102,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,2.00470670269328,0,"TU8mcroSf9FmqtWnlkKp",11.473,24,1,0,0,0,0,3,"what a lovely red jacket",24,"1N8UzywCgZLplZWpjmhN",0,12,"what a lovely red jacket",24,0,408,24.0564804323194,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,1.94533120510774,0,"TU8mcroSf9FmqtWnlkKp",20.048,40,1,0,0,0,0,5,"knee bone is connected to the thigh bone",40,"1N8UzywCgZLplZWpjmhN",0,12,"knee bone is connected to the thigh bone",40,0,684,23.3439744612929,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,2.11752249867655,0,"TU8mcroSf9FmqtWnlkKp",13.223,29,1,0,0,0,0,4,"the dow jones index has risen",29,"1N8UzywCgZLplZWpjmhN",0,12,"the dow jones index has risen",29,0,1151,25.4102699841186,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,2.20639855581185,0,"TU8mcroSf9FmqtWnlkKp",9.971,23,1,0,0,0,0,7,"he is still on our team",23,"1N8UzywCgZLplZWpjmhN",0,12,"he is still on our team",23,0,537,26.4767826697423,2022-02-09 12:49:02
2,2,5.55555555555556,10.9870740305523,0,"enhanced",6.06060606060606,2.93772032902468,3.2258064516129,"hrji6RXr66HVdaP5N8SH",10.212,36,1.16129032258065,1,0,0,3.2258064516129,1,"not quite so smart as you think",31,"PGoFJfv5DkGCCwhe1tc9",9.09090909090909,12,"not  quite so smart as you think",32,1.122,329,35.2526439482961,2022-02-09 12:58:51
0,0,0,0,0,"enhanced",0,1.64359314748088,0,"TU8mcroSf9FmqtWnlkKp",15.819,27,1,0,0,0,0,1,"effort is what it will take",27,"1N8UzywCgZLplZWpjmhN",0,12,"effort is what it will take",27,0,4268,19.7231177697705,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,2.18393593787916,0,"TU8mcroSf9FmqtWnlkKp",12.363,28,1,0,0,0,0,11,"what you see is what you get",28,"1N8UzywCgZLplZWpjmhN",0,12,"what you see is what you get",28,0,2365,26.2072312545499,2022-02-09 12:49:02
1,1,3.7037037037037,6.67045939411179,0,"enhanced",3.84615384615385,3.41345470061158,0,"TU8mcroSf9FmqtWnlkKp",7.031,27,1.08,0,0,0,0,10,"the stock exchange dipped",25,"1N8UzywCgZLplZWpjmhN",3.84615384615385,12,"the stock exchange dipped",25,0.469,1583,40.9614564073389,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,2.35826808791623,0,"TU8mcroSf9FmqtWnlkKp",10.601,26,1,0,0,0,0,9,"vanilla flavored ice cream",26,"1N8UzywCgZLplZWpjmhN",0,12,"vanilla flavored ice cream",26,0,766,28.2992170549948,2022-02-09 12:49:02
0,0,0,0,0,"enhanced",0,2.72568687309202,0,"hrji6RXr66HVdaP5N8SH",9.172,26,1,0,0,0,0,5,"spill coffee on the carpet",26,"PGoFJfv5DkGCCwhe1tc9",0,12,"spill coffee on the carpet",26,0,465,32.7082424771042,2022-02-09 12:58:51
5,5,13.8888888888889,16.6031746031746,0,"enhanced",16.1290322580645,3.96825396825397,0,"hrji6RXr66HVdaP5N8SH",6.3,36,1.38461538461538,0,0,0,0,11,"the second largest country",26,"PGoFJfv5DkGCCwhe1tc9",16.1290322580645,12,"the second largest country",26,1.046,148,47.6190476190476,2022-02-09 12:58:51
4,4,10,14.4297684987928,0,"enhanced",11.1111111111111,4.4027836954978,0,"hrji6RXr66HVdaP5N8SH",7.041,40,1.25,0,0,0,0,4,"traveling requires a lot of fuel",32,"PGoFJfv5DkGCCwhe1tc9",11.1111111111111,12,"traveling requires a lot of fuel",32,1.016,335,52.8334043459736,2022-02-09 12:58:51
0,0,0,0,0,"enhanced",0,6.62251655629139,0,"hrji6RXr66HVdaP5N8SH",3.926,27,1,0,0,0,0,10,"teaching services will help",27,"PGoFJfv5DkGCCwhe1tc9",0,12,"teaching services will help",27,0,303,79.4701986754967,2022-02-09 12:58:51
0,0,0,0,0,"enhanced",0,2.35187697874265,0,"hrji6RXr66HVdaP5N8SH",11.055,27,1,0,0,0,0,2,"two or three cups of coffee",27,"PGoFJfv5DkGCCwhe1tc9",0,12,"two or three cups of coffee",27,0,528,28.2225237449118,2022-02-09 12:58:51
4,4,11.1111111111111,14.6734520780322,0,"enhanced",12.5,3.81679389312977,0,"hrji6RXr66HVdaP5N8SH",7.074,36,1.28571428571429,0,0,0,0,7,"you must make an appointment",28,"PGoFJfv5DkGCCwhe1tc9",12.5,12,"you must make an appointment",28,1.038,172,45.8015267175573,2022-02-09 12:58:51
1,1,3.2258064516129,5.71734475374732,0,"off",3.33333333333333,5.99571734475375,0,"IA8cMquW1AQMv2M3ztyu",4.67,31,1.06896551724138,0,0,0,0,2,"can i skate with sister today",29,"PGoFJfv5DkGCCwhe1tc9",3.33333333333333,12,"can i skate with sister today",29,0.267,169,71.948608137045,2022-02-09 13:00:40
4,4,9.52380952380952,17.2733077905492,0,"enhanced",10.5263157894737,5.26819923371647,0,"hrji6RXr66HVdaP5N8SH",6.264,42,1.23529411764706,0,0,0,0,9,"the pen is mightier than the sword",34,"PGoFJfv5DkGCCwhe1tc9",10.5263157894737,12,"the pen is mightier than the sword",34,1.082,268,63.2183908045977,2022-02-09 12:58:51
0,0,0,0,0,"off",0,7.86026200873362,0,"IA8cMquW1AQMv2M3ztyu",3.435,28,1,0,0,0,0,6,"you must make an appointment",28,"PGoFJfv5DkGCCwhe1tc9",0,12,"you must make an appointment",28,0,62,94.3231441048035,2022-02-09 13:00:40
0,0,0,0,0,"off",0,6.73148840688108,2.7027027027027,"IA8cMquW1AQMv2M3ztyu",5.348,37,1,0,1,0,2.63157894736842,7,"saving that child was an heroic effort",38,"PGoFJfv5DkGCCwhe1tc9",2.63157894736842,12,"saving that child was an heroic effor",37,0,148,80.7778608825729,2022-02-09 13:00:40
0,0,0,0,0,"enhanced",0,2.17548948513416,0,"TU8mcroSf9FmqtWnlkKp",9.653,22,1,0,0,0,0,6,"mary had a little lamb",22,"1N8UzywCgZLplZWpjmhN",0,12,"mary had a little lamb",22,0,436,26.1058738216099,2022-02-09 12:49:02
1,1,2.77777777777778,6.37823371989295,0,"enhanced",2.85714285714286,4.90633363068689,0,"hrji6RXr66HVdaP5N8SH",6.726,36,1.05882352941176,0,0,0,0,3,"the pen is mightier than the sword",34,"PGoFJfv5DkGCCwhe1tc9",2.85714285714286,12,"the pen is mightier than the sword",34,0.429,403,58.8760035682426,2022-02-09 12:58:51
0,0,0,0,0,"enhanced",0,5.91249507292077,0,"hrji6RXr66HVdaP5N8SH",5.074,31,1,0,0,0,0,8,"arguing with the boss is futile",31,"PGoFJfv5DkGCCwhe1tc9",0,12,"arguing with the boss is futile",31,0,131,70.9499408750493,2022-02-09 12:58:51
0,0,0,0,0,"off",0,8.29875518672199,0,"IA8cMquW1AQMv2M3ztyu",2.41,21,1,0,0,0,0,4,"are you talking to me",21,"PGoFJfv5DkGCCwhe1tc9",0,12,"are you talking to me",21,0,101,99.5850622406639,2022-02-09 13:00:40
